PassengerId,Survived,Sex,Age,SibSp,Parch,Fare,Relatives,Pclass_1,Pclass_2,Pclass_3,Embarked_C,Embarked_Q,Embarked_S,Title_Army,Title_Clerisy,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Nobility,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_X
622,1.0,0,42.0,1,0,52.5542,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
623,1.0,0,20.0,1,1,15.7417,2,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
624,0.0,0,21.0,0,0,7.8542,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
625,0.0,0,21.0,0,0,16.1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
626,0.0,0,61.0,0,0,32.3208,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
627,0.0,0,57.0,0,0,12.35,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
628,1.0,1,21.0,0,0,77.9583,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
629,0.0,0,26.0,0,0,7.8958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
630,0.0,0,24.0,0,0,7.7333,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
631,1.0,0,80.0,0,0,30.0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
632,0.0,0,51.0,0,0,7.0542,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
633,1.0,0,32.0,0,0,30.5,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
634,0.0,0,39.0,0,0,0.0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
635,0.0,1,9.0,3,2,27.9,5,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
636,1.0,1,28.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
637,0.0,0,32.0,0,0,7.925,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
638,0.0,0,31.0,1,1,26.25,2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
639,0.0,1,41.0,0,5,39.6875,5,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
640,0.0,0,24.0,1,0,16.1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
641,0.0,0,20.0,0,0,7.8542,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
642,1.0,1,24.0,0,0,69.3,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
643,0.0,1,2.0,3,2,27.9,5,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
644,1.0,0,24.0,0,0,56.4958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
645,1.0,1,0.75,2,1,19.2583,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
646,1.0,0,48.0,1,0,76.7292,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
647,0.0,0,19.0,0,0,7.8958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
648,1.0,0,56.0,0,0,35.5,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
649,0.0,0,24.0,0,0,7.55,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
650,1.0,1,23.0,0,0,7.55,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
651,0.0,0,24.0,0,0,7.8958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
652,1.0,1,18.0,0,1,23.0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
653,0.0,0,21.0,0,0,8.4333,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
654,1.0,1,24.0,0,0,7.8292,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
655,0.0,1,18.0,0,0,6.75,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
656,0.0,0,24.0,2,0,73.5,2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
657,0.0,0,24.0,0,0,7.8958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
658,0.0,1,32.0,1,1,15.5,2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
659,0.0,0,23.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
660,0.0,0,58.0,0,2,113.275,2,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
661,1.0,0,50.0,2,0,133.65,2,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
662,0.0,0,40.0,0,0,7.225,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
663,0.0,0,47.0,0,0,25.5875,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
664,0.0,0,36.0,0,0,7.4958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
665,1.0,0,20.0,1,0,7.925,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
666,0.0,0,32.0,2,0,73.5,2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
667,0.0,0,25.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
668,0.0,0,24.0,0,0,7.775,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
669,0.0,0,43.0,0,0,8.05,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
670,1.0,1,39.0,1,0,52.0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
671,1.0,1,40.0,1,1,39.0,2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
672,0.0,0,31.0,1,0,52.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
673,0.0,0,70.0,0,0,10.5,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
674,1.0,0,31.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
675,0.0,0,29.0,0,0,0.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
676,0.0,0,18.0,0,0,7.775,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
677,0.0,0,24.5,0,0,8.05,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
678,1.0,1,18.0,0,0,9.8417,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
679,0.0,1,43.0,1,6,46.9,7,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
680,1.0,0,36.0,0,1,512.3292,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
681,0.0,1,24.0,0,0,8.1375,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
682,1.0,0,27.0,0,0,76.7292,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
683,0.0,0,20.0,0,0,9.225,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
684,0.0,0,14.0,5,2,46.9,7,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
685,0.0,0,60.0,1,1,39.0,2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
686,0.0,0,25.0,1,2,41.5792,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
687,0.0,0,14.0,4,1,39.6875,5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
688,0.0,0,19.0,0,0,10.1708,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
689,0.0,0,18.0,0,0,7.7958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
690,1.0,1,15.0,0,1,211.3375,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
691,1.0,0,31.0,1,0,57.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
692,1.0,1,4.0,0,1,13.4167,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
693,1.0,0,24.0,0,0,56.4958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
694,0.0,0,25.0,0,0,7.225,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
695,0.0,0,60.0,0,0,26.55,0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
696,0.0,0,52.0,0,0,13.5,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
697,0.0,0,44.0,0,0,8.05,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
698,1.0,1,24.0,0,0,7.7333,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
699,0.0,0,49.0,1,1,110.8833,2,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
700,0.0,0,42.0,0,0,7.65,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
701,1.0,1,18.0,1,0,227.525,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
702,1.0,0,35.0,0,0,26.2875,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
703,0.0,1,18.0,0,1,14.4542,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
704,0.0,0,25.0,0,0,7.7417,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
705,0.0,0,26.0,1,0,7.8542,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
706,0.0,0,39.0,0,0,26.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
707,1.0,1,45.0,0,0,13.5,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
708,1.0,0,42.0,0,0,26.2875,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
709,1.0,1,22.0,0,0,151.55,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
710,1.0,0,24.0,1,1,15.2458,2,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
711,1.0,1,24.0,0,0,49.5042,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
712,0.0,0,39.0,0,0,26.55,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
713,1.0,0,48.0,1,0,52.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
714,0.0,0,29.0,0,0,9.4833,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
715,0.0,0,52.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
716,0.0,0,19.0,0,0,7.65,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
717,1.0,1,38.0,0,0,227.525,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
718,1.0,1,27.0,0,0,10.5,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
719,0.0,0,24.0,0,0,15.5,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
720,0.0,0,33.0,0,0,7.775,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
721,1.0,1,6.0,0,1,33.0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
722,0.0,0,17.0,1,0,7.0542,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
723,0.0,0,34.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
724,0.0,0,50.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
725,1.0,0,27.0,1,0,53.1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
726,0.0,0,20.0,0,0,8.6625,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
727,1.0,1,30.0,3,0,21.0,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
728,1.0,1,24.0,0,0,7.7375,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
729,0.0,0,25.0,1,0,26.0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
730,0.0,1,25.0,1,0,7.925,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
731,1.0,1,29.0,0,0,211.3375,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
732,0.0,0,11.0,0,0,18.7875,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
733,0.0,0,29.0,0,0,0.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
734,0.0,0,23.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
735,0.0,0,23.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
736,0.0,0,28.5,0,0,16.1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
737,0.0,1,48.0,1,3,34.375,4,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
738,1.0,0,35.0,0,0,512.3292,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
739,0.0,0,24.0,0,0,7.8958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
740,0.0,0,24.0,0,0,7.8958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
741,1.0,0,39.0,0,0,30.0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
742,0.0,0,36.0,1,0,78.85,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
743,1.0,1,21.0,2,2,262.375,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
744,0.0,0,24.0,1,0,16.1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
745,1.0,0,31.0,0,0,7.925,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
746,0.0,0,70.0,1,1,71.0,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
747,0.0,0,16.0,1,1,20.25,2,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
748,1.0,1,30.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
749,0.0,0,19.0,1,0,53.1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
750,0.0,0,31.0,0,0,7.75,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
751,1.0,1,4.0,1,1,23.0,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
752,1.0,0,6.0,0,1,12.475,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
753,0.0,0,33.0,0,0,9.5,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
754,0.0,0,23.0,0,0,7.8958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
755,1.0,1,48.0,1,2,65.0,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
756,1.0,0,0.67,1,1,14.5,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
757,0.0,0,28.0,0,0,7.7958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
758,0.0,0,18.0,0,0,11.5,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
759,0.0,0,34.0,0,0,8.05,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
760,1.0,1,33.0,0,0,86.5,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
761,0.0,0,24.0,0,0,14.5,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
762,0.0,0,41.0,0,0,7.125,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
763,1.0,0,20.0,0,0,7.2292,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
764,1.0,1,36.0,1,2,120.0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
765,0.0,0,16.0,0,0,7.775,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
766,1.0,1,51.0,1,0,77.9583,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
767,0.0,0,39.0,0,0,39.6,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
768,0.0,1,30.5,0,0,7.75,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
769,0.0,0,24.0,1,0,24.15,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
770,0.0,0,32.0,0,0,8.3625,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
771,0.0,0,24.0,0,0,9.5,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
772,0.0,0,48.0,0,0,7.8542,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
773,0.0,1,57.0,0,0,10.5,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
774,0.0,0,24.0,0,0,7.225,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
775,1.0,1,54.0,1,3,23.0,4,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
776,0.0,0,18.0,0,0,7.75,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
777,0.0,0,24.0,0,0,7.75,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
778,1.0,1,5.0,0,0,12.475,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
779,0.0,0,24.0,0,0,7.7375,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
780,1.0,1,43.0,0,1,211.3375,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
781,1.0,1,13.0,0,0,7.2292,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
782,1.0,1,17.0,1,0,57.0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
783,0.0,0,29.0,0,0,30.0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
784,0.0,0,24.0,1,2,23.45,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
785,0.0,0,25.0,0,0,7.05,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
786,0.0,0,25.0,0,0,7.25,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
787,1.0,1,18.0,0,0,7.4958,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
788,0.0,0,8.0,4,1,29.125,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
789,1.0,0,1.0,1,2,20.575,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
790,0.0,0,46.0,0,0,79.2,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
791,0.0,0,24.0,0,0,7.75,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
792,0.0,0,16.0,0,0,26.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
793,0.0,1,24.0,8,2,69.55,10,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
794,0.0,0,39.0,0,0,30.6958,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
795,0.0,0,25.0,0,0,7.8958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
796,0.0,0,39.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
797,1.0,1,49.0,0,0,25.9292,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
798,1.0,1,31.0,0,0,8.6833,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
799,0.0,0,30.0,0,0,7.2292,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
800,0.0,1,30.0,1,1,24.15,2,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
801,0.0,0,34.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
802,1.0,1,31.0,1,1,26.25,2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
803,1.0,0,11.0,1,2,120.0,3,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
804,1.0,0,0.42,0,1,8.5167,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
805,1.0,0,27.0,0,0,6.975,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
806,0.0,0,31.0,0,0,7.775,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
807,0.0,0,39.0,0,0,0.0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
808,0.0,1,18.0,0,0,7.775,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
809,0.0,0,39.0,0,0,13.0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
810,1.0,1,33.0,1,0,53.1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
811,0.0,0,26.0,0,0,7.8875,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
812,0.0,0,39.0,0,0,24.15,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
813,0.0,0,35.0,0,0,10.5,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
814,0.0,1,6.0,4,2,31.275,6,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
815,0.0,0,30.5,0,0,8.05,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
816,0.0,0,39.0,0,0,0.0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
817,0.0,1,23.0,0,0,7.925,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
818,0.0,0,31.0,1,1,37.0042,2,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
819,0.0,0,43.0,0,0,6.45,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
820,0.0,0,10.0,3,2,27.9,5,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
821,1.0,1,52.0,1,1,93.5,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
822,1.0,0,27.0,0,0,8.6625,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
823,0.0,0,38.0,0,0,0.0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
824,1.0,1,27.0,0,1,12.475,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
825,0.0,0,2.0,4,1,39.6875,5,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
826,0.0,0,24.0,0,0,6.95,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
827,0.0,0,24.0,0,0,56.4958,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
828,1.0,0,1.0,0,2,37.0042,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
829,1.0,0,24.0,0,0,7.75,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
